# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl;59;1444147378;3190.92;4707.35;9544.23;37.67;7965.69;0.00;0.00;0.00;0.00
pgxl;60;1444147438;17384.07;72002.68;6818.04;9.41;14007.46;0.00;0.00;0.00;0.00
pgxl;60;1444147498;12396.07;68428.34;9815.57;4.37;20658.01;0.00;0.00;0.00;0.00
pgxl;59;1444147558;22516.52;50026.23;3603.76;45.35;15169.45;0.00;0.00;0.00;0.00
pgxl;59;1444147618;14741.61;71811.42;2796.38;3.45;12367.15;0.00;0.00;0.00;0.00
pgxl;60;1444147678;13219.26;69656.30;12070.96;7.52;22767.87;445.29;6623.03;6714.93;95.00
pgxl;59;1444147738;19642.53;55197.57;4468.28;1.80;25764.12;6053.07;1223.61;6891.94;94.71
pgxl;60;1444147798;27991.75;57615.36;5358.69;0.47;33063.20;15324.19;0.00;14884.78;97.13
pgxl;60;1444147858;31202.89;66015.37;5743.63;10.57;36814.21;17004.46;0.00;16702.58;98.22
pgxl;60;1444147918;45807.74;67561.45;7576.94;10.09;40916.74;17530.03;3522.19;20669.83;98.18
pgxl;59;1444147978;7455.15;136380.71;3179.56;5.87;11805.36;4952.49;3675.93;8242.00;95.52
pgxl;58;1444148038;16269.46;89280.74;4920.07;5.66;46605.37;17381.20;21.44;16477.81;94.69
pgxl;60;1444148098;97932.38;19316.74;21351.26;65.29;57960.47;24713.74;23096.06;44073.54;92.19
pgxl;60;1444148158;33243.67;108519.95;1238.47;16.00;43269.78;19327.79;0.00;18479.13;95.61
pgxl;60;1444148218;84378.89;154436.73;1152.13;10.64;38602.09;11034.45;0.00;10736.49;97.30
