# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl;59;1444147378;70.52;0.00
pgxl;60;1444147438;18.25;0.00
pgxl;60;1444147498;7.48;0.00
pgxl;59;1444147558;87.02;0.00
pgxl;59;1444147618;5.99;0.00
pgxl;60;1444147678;18.70;56.45
pgxl;59;1444147738;8.27;20.12
pgxl;60;1444147798;0.70;46.49
pgxl;60;1444147858;13.49;31.70
pgxl;60;1444147918;15.02;41.26
pgxl;59;1444147978;45.15;22.62
pgxl;58;1444148038;7.58;1.84
pgxl;60;1444148098;165.22;536.41
pgxl;60;1444148158;25.57;340.41
pgxl;60;1444148218;13.47;134.13
