ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,67,0,389,4148,23981,1878,0,0,0
946684800,6,1344,14,16856266,8446101,592290424,49101501,44119426,24,37133
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,69,0,420,4192,24983,1889,0,0,0
946684800,15,1482,16,18175167,8748146,643818789,54326171,44135189,25,74987
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,71,0,451,4236,25985,1900,0,0,0
946684800,13,1602,20,19832944,9439252,725630830,56766299,44165710,31,111889
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,73,0,482,4280,26987,1911,0,0,0
946684800,12,1702,26,21769989,10767158,758288707,71028783,44165712,34,111889
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,75,0,513,4324,27989,1922,0,0,0
946684800,13,1827,29,24009163,11908178,820168050,80066249,44165719,38,111889
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,77,0,544,4368,28991,1933,0,0,0
946684800,10,1913,32,26870562,11911609,867254651,102664566,44165722,41,111889
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,79,0,575,4412,29993,1944,0,0,0
946684800,13,2037,36,28181878,12913243,909903015,107370341,44165726,45,111889
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,81,0,606,4456,30995,1955,0,0,0
946684800,11,2103,42,29092191,14322103,938661882,108428579,44165728,46,111889
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,83,0,637,4500,31997,1966,0,0,0
946684800,12,2183,46,30698282,16430676,995023448,110526260,44165729,48,111889
